TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Channel,CustomerOccupation,Cluster
48.28999999999999,37.0,242.0,1.0,8883.4,Engineer,Retired,Engineer,0
333.83,63.0,135.0,1.0,1660.6599999999999,Engineer,Doctor,Retired,1
1074.29,67.0,79.0,1.0,2011.6,Engineer,Engineer,Retired,1
100.26999999999998,79.0,51.0,1.0,4309.9,Engineer,Retired,Retired,1
44.53999999999999,31.0,164.0,1.0,362.39999999999964,Engineer,Doctor,Engineer,2
1156.18,52.0,40.000000000000014,1.0,836.6900000000005,Doctor,Retired,Doctor,1
82.17000000000002,28.0,20.999999999999986,1.0,1913.06,Engineer,Engineer,Student,2
1045.45,19.0,150.0,1.0,563.46,Engineer,Retired,Student,2
447.42,32.0,65.0,1.0,6133.22,Engineer,Retired,Engineer,0
590.26,25.0,47.999999999999986,1.0,1068.2799999999993,Doctor,Engineer,Student,2
192.73,71.0,157.0,1.0,2037.75,Engineer,Engineer,Retired,1
146.01,26.0,269.0,1.0,221.78999999999996,Engineer,Retired,Student,2
136.05,24.0,63.0,3.0,1127.54,Engineer,Retired,Student,2
11.569999999999993,56.0,64.0,1.0,2061.61,Doctor,Engineer,Retired,1
102.34,51.0,78.0,1.0,9326.28,Engineer,Retired,Doctor,0
7.819999999999993,36.0,273.0,1.0,2240.49,Engineer,Doctor,Engineer,2
79.43,74.0,72.0,1.0,6579.37,Engineer,Doctor,Retired,1
386.97,58.0,137.0,1.0,1876.35,Engineer,Engineer,Retired,1
51.22,23.0,82.0,1.0,1664.5900000000001,Engineer,Engineer,Student,2
256.05,54.0,35.0,1.0,6910.18,Engineer,Doctor,Retired,1
7.7900000000000205,34.0,298.0,1.0,1319.85,Engineer,Engineer,Doctor,2
233.71,63.0,11.0,1.0,6095.5,Engineer,Engineer,Doctor,1
176.37,55.0,126.0,1.0,2420.86,Engineer,Engineer,Retired,1
122.63,21.0,153.0,1.0,359.0600000000004,Engineer,Engineer,Student,2
86.41,75.0,125.0,1.0,3128.71,Engineer,Doctor,Retired,1
21.569999999999993,54.0,71.0,1.0,7587.48,Engineer,Doctor,Retired,0
82.67000000000002,26.0,46.0,1.0,290.59000000000015,Engineer,Engineer,Student,2
451.35,47.0,223.0,1.0,7707.96,Doctor,Engineer,Engineer,0
299.42,63.0,53.0,1.0,4735.41,Doctor,Engineer,Retired,1
543.47,18.0,122.0,1.0,6165.03,Engineer,Doctor,Student,2
346.76,21.0,116.0,1.0,1637.75,Doctor,Engineer,Student,2
47.48000000000002,24.0,66.0,1.0,585.5200000000004,Engineer,Engineer,Student,2
64.92000000000002,58.0,236.0,1.0,5481.76,Engineer,Engineer,Engineer,1
350.72,28.0,47.999999999999986,1.0,1982.9,Doctor,Doctor,Student,2
3.8000000000000114,65.0,174.0,1.0,5766.96,Engineer,Retired,Doctor,1
22.54000000000002,26.0,42.0,1.0,7139.11,Engineer,Retired,Engineer,0
767.14,62.0,38.0,1.0,4732.57,Doctor,Engineer,Retired,1
167.47,35.0,103.0,1.0,2293.13,Engineer,Doctor,Engineer,2
43.650000000000006,30.0,212.0,1.0,2870.67,Doctor,Engineer,Engineer,2
391.08,56.0,105.0,1.0,6885.16,Engineer,Retired,Retired,1
390.77,44.0,34.0,1.0,5500.56,Engineer,Retired,Doctor,1
508.1600000000001,39.0,131.0,1.0,5609.44,Engineer,Doctor,Engineer,0
36.75999999999999,65.0,108.0,1.0,1228.9300000000003,Doctor,Retired,Retired,1
332.33,27.0,101.0,1.0,192.6300000000001,Engineer,Doctor,Student,2
362.09,32.0,31.0,1.0,6590.28,Engineer,Engineer,Engineer,0
42.579999999999984,30.0,80.0,1.0,13485.0,Engineer,Retired,Doctor,0
122.35,53.0,188.0,1.0,6472.5,Doctor,Engineer,Retired,1
248.66,28.0,113.0,1.0,2571.39,Engineer,Retired,Engineer,2
461.25,54.0,171.0,1.0,676.1000000000004,Doctor,Retired,Doctor,1
61.77000000000001,56.0,49.0,1.0,12352.2,Engineer,Engineer,Doctor,0
268.92,29.0,148.0,1.0,8765.38,Engineer,Engineer,Engineer,0
303.97,24.0,77.0,5.0,1590.88,Engineer,Retired,Student,2
219.02,54.0,68.0,1.0,7375.73,Doctor,Retired,Engineer,0
125.13999999999999,20.0,31.0,1.0,1845.1800000000003,Engineer,Engineer,Student,2
47.599999999999994,53.0,115.0,1.0,1382.5100000000002,Engineer,Retired,Engineer,1
592.82,74.0,248.0,1.0,7508.98,Engineer,Retired,Retired,1
372.5,22.0,211.0,1.0,3901.82,Engineer,Doctor,Student,2
4.720000000000027,32.0,20.0,1.0,4792.01,Engineer,Engineer,Engineer,2
144.93,42.0,74.0,1.0,6887.52,Engineer,Engineer,Engineer,0
316.56,28.0,261.0,1.0,8643.51,Engineer,Retired,Engineer,0
9.180000000000007,22.0,140.0,1.0,887.3199999999997,Engineer,Retired,Student,2
421.25,25.0,66.0,1.0,7174.69,Engineer,Retired,Student,0
185.71000000000004,48.0,194.0,1.0,2679.91,Engineer,Engineer,Engineer,1
1432.02,60.0,138.0,1.0,4315.07,Engineer,Engineer,Retired,1
26.269999999999982,45.0,177.0,1.0,8853.93,Doctor,Retired,Engineer,0
297.03,61.0,151.0,1.0,1088.6200000000003,Engineer,Retired,Retired,1
341.67,53.0,96.0,5.0,1442.29,Engineer,Engineer,Retired,1
99.51999999999995,52.0,127.0,1.0,3798.09,Engineer,Doctor,Engineer,1
881.1000000000001,28.0,16.0,1.0,9951.68,Engineer,Engineer,Student,0
139.69,52.0,180.0,1.0,9567.94,Engineer,Retired,Engineer,0
42.72,37.0,143.0,1.0,2669.66,Engineer,Doctor,Engineer,2
112.72,31.0,17.0,1.0,9630.0,Engineer,Engineer,Doctor,0
568.88,19.0,105.0,1.0,1307.8599999999997,Engineer,Engineer,Student,2
189.03,28.0,50.0,1.0,1916.46,Engineer,Doctor,Student,2
199.8,20.0,163.0,1.0,167.27999999999975,Engineer,Doctor,Student,2
189.07999999999998,68.0,238.0,1.0,10790.8,Engineer,Engineer,Doctor,0
958.9000000000001,31.0,135.0,1.0,9977.49,Engineer,Engineer,Engineer,0
409.59,35.0,50.0,1.0,14563.02,Engineer,Retired,Doctor,0
349.34,28.0,245.0,1.0,614.1400000000003,Doctor,Doctor,Student,2
283.15,24.0,180.0,1.0,603.79,Engineer,Retired,Student,2
151.82,51.0,105.0,1.0,2197.12,Engineer,Doctor,Retired,1
438.59,37.0,103.0,1.0,8994.39,Engineer,Retired,Engineer,0
590.57,79.0,93.0,1.0,3224.6,Engineer,Doctor,Retired,1
63.74000000000004,63.0,31.0,1.0,4336.4,Engineer,Retired,Retired,1
77.01999999999998,59.0,132.0,1.0,800.8299999999999,Doctor,Retired,Doctor,1
501.15,47.0,208.0,1.0,8821.84,Engineer,Engineer,Engineer,0
917.81,64.0,75.0,2.0,3173.17,Engineer,Doctor,Retired,1
8.949999999999989,76.0,102.0,1.0,3299.84,Engineer,Retired,Retired,1
173.6,21.0,160.0,1.0,421.4399999999996,Engineer,Retired,Student,2
149.40000000000003,53.0,123.0,1.0,1035.2200000000007,Engineer,Doctor,Retired,1
388.21,53.0,237.0,1.0,9724.49,Doctor,Engineer,Doctor,0
484.3,61.0,230.0,3.0,7910.3,Doctor,Retired,Retired,1
126.04000000000002,65.0,167.0,1.0,6041.69,Doctor,Engineer,Retired,1
52.03999999999999,50.0,31.0,1.0,8436.12,Doctor,Engineer,Doctor,0
389.7,62.0,216.0,1.0,7125.15,Doctor,Engineer,Doctor,1
161.1,19.0,104.0,1.0,239.1199999999999,Doctor,Doctor,Student,2
309.77,67.0,137.0,1.0,4378.14,Doctor,Retired,Retired,1
838.5700000000002,41.0,273.0,1.0,14576.47,Engineer,Doctor,Doctor,0
202.55,21.0,34.0,2.0,701.7299999999996,Engineer,Doctor,Student,2
724.18,41.0,134.0,1.0,10922.78,Engineer,Engineer,Doctor,0
124.98000000000002,24.0,78.0,1.0,642.0,Engineer,Doctor,Student,2
487.32,52.0,164.0,1.0,7707.96,Engineer,Engineer,Doctor,0
635.91,46.0,78.0,1.0,13267.09,Doctor,Engineer,Doctor,0
205.65,62.0,144.0,1.0,3582.16,Engineer,Engineer,Retired,1
39.410000000000025,25.0,132.0,1.0,921.9099999999999,Engineer,Engineer,Student,2
254.0,35.0,63.0,1.0,5788.53,Engineer,Engineer,Doctor,0
436.8,36.0,213.0,1.0,4515.43,Engineer,Engineer,Engineer,2
224.73,76.0,63.0,1.0,7551.89,Engineer,Engineer,Retired,1
752.69,65.0,115.0,1.0,14489.69,Doctor,Doctor,Doctor,0
78.5,31.0,41.0,1.0,13991.5,Doctor,Engineer,Doctor,0
50.0,53.0,87.0,1.0,185.8699999999999,Doctor,Doctor,Doctor,1
132.42,18.0,164.0,1.0,726.3900000000003,Engineer,Doctor,Student,2
11.670000000000016,76.0,105.0,1.0,7458.63,Engineer,Engineer,Retired,1
83.16,61.0,177.0,1.0,3065.87,Engineer,Doctor,Retired,1
149.02,46.0,176.0,1.0,9379.72,Doctor,Engineer,Engineer,0
74.26999999999998,59.0,148.0,1.0,13696.61,Doctor,Retired,Doctor,0
876.5700000000002,62.0,118.0,1.0,3743.63,Doctor,Doctor,Retired,1
615.58,42.0,133.0,1.0,14343.0,Engineer,Doctor,Doctor,0
643.03,36.0,52.0,1.0,2882.16,Doctor,Retired,Engineer,2
7.949999999999989,79.0,65.0,1.0,5631.2,Engineer,Doctor,Retired,1
270.92,77.0,143.0,1.0,4574.43,Doctor,Engineer,Retired,1
499.48,24.0,133.0,1.0,1242.62,Engineer,Doctor,Student,2
841.5,25.0,287.0,1.0,352.3100000000004,Doctor,Engineer,Student,2
138.82000000000002,77.0,53.0,1.0,3100.22,Engineer,Retired,Retired,1
231.46,60.0,83.0,1.0,4707.24,Doctor,Engineer,Engineer,1
292.08,72.0,32.0,1.0,7950.48,Engineer,Doctor,Retired,1
63.97999999999999,54.0,258.0,1.0,7954.12,Engineer,Retired,Doctor,0
235.21,67.0,74.0,1.0,5946.61,Engineer,Engineer,Doctor,1
201.73,57.0,78.0,1.0,6650.71,Engineer,Retired,Engineer,1
161.31,28.0,13.000000000000014,1.0,1268.67,Engineer,Doctor,Student,2
18.410000000000025,53.0,168.0,1.0,8287.54,Engineer,Engineer,Doctor,0
471.75,34.0,41.0,1.0,12948.5,Doctor,Engineer,Doctor,0
290.02,55.0,246.0,1.0,4746.71,Engineer,Engineer,Engineer,1
48.05000000000001,27.0,38.0,1.0,5334.97,Engineer,Engineer,Engineer,2
359.42,55.0,30.0,1.0,1765.4499999999998,Engineer,Engineer,Doctor,1
32.910000000000025,19.0,255.0,1.0,427.3000000000002,Engineer,Retired,Student,2
3.8000000000000114,67.0,140.0,1.0,6285.39,Engineer,Engineer,Retired,1
31.810000000000002,51.0,149.0,1.0,1406.6,Engineer,Retired,Retired,1
220.2,28.0,102.0,1.0,1075.15,Engineer,Retired,Student,2
476.03,77.0,99.0,1.0,5958.34,Doctor,Engineer,Retired,1
141.91,23.0,49.0,1.0,791.9700000000003,Engineer,Engineer,Student,2
95.82999999999998,27.0,91.0,1.0,1726.4,Engineer,Retired,Student,2
51.150000000000006,46.0,199.0,1.0,8992.25,Doctor,Engineer,Engineer,0
1192.2,60.0,103.0,5.0,7816.41,Doctor,Engineer,Retired,1
50.75,62.0,185.0,1.0,8271.47,Engineer,Doctor,Doctor,1
185.07,22.0,159.0,1.0,636.4200000000001,Engineer,Engineer,Student,2
293.54,40.0,45.0,1.0,2290.1,Engineer,Retired,Engineer,2
23.379999999999995,32.0,89.0,1.0,9968.49,Engineer,Engineer,Engineer,0
285.26,28.0,93.0,1.0,167.72000000000025,Engineer,Doctor,Student,2
129.48,31.0,179.0,1.0,7581.7,Engineer,Doctor,Engineer,0
743.03,50.0,174.0,1.0,4111.38,Engineer,Doctor,Engineer,1
297.86,28.0,96.0,1.0,1680.1400000000003,Doctor,Doctor,Student,2
231.92,66.0,12.0,1.0,5715.08,Engineer,Doctor,Doctor,1
295.82,47.0,46.0,1.0,5897.73,Doctor,Engineer,Engineer,1
302.86,55.0,275.0,1.0,5239.24,Engineer,Retired,Doctor,1
81.07999999999998,58.0,56.0,1.0,7788.91,Engineer,Doctor,Engineer,1
775.6,79.0,158.0,1.0,3898.64,Doctor,Engineer,Retired,1
178.43,26.0,136.0,1.0,1214.9300000000003,Engineer,Engineer,Student,2
211.91,20.0,181.0,1.0,927.4700000000003,Engineer,Retired,Student,2
17.20999999999998,23.0,219.0,1.0,914.1599999999999,Engineer,Retired,Student,2
124.22,23.0,172.0,1.0,9695.04,Engineer,Doctor,Student,0
38.370000000000005,63.0,135.0,1.0,8647.04,Engineer,Doctor,Doctor,0
269.79,52.0,17.0,1.0,1292.1,Engineer,Doctor,Engineer,1
605.42,21.0,33.0,1.0,392.34000000000015,Engineer,Doctor,Student,2
11.189999999999998,60.0,40.000000000000014,1.0,9877.17,Engineer,Doctor,Engineer,0
29.189999999999998,58.0,41.0,1.0,12059.85,Doctor,Engineer,Doctor,0
701.7,61.0,64.0,1.0,6643.24,Doctor,Retired,Retired,1
862.3400000000001,57.0,72.0,1.0,9903.48,Engineer,Engineer,Doctor,0
410.97,22.0,45.0,1.0,151.42000000000007,Engineer,Doctor,Student,2
36.96999999999997,41.0,79.0,1.0,2850.92,Engineer,Engineer,Engineer,2
137.59,30.0,95.0,1.0,10679.67,Engineer,Doctor,Doctor,0
168.11,51.0,12.0,1.0,10652.13,Doctor,Retired,Doctor,0
430.98,24.0,93.0,1.0,569.25,Engineer,Engineer,Student,2
13.870000000000005,24.0,20.0,1.0,954.8299999999999,Engineer,Engineer,Student,2
642.68,76.0,66.0,1.0,1831.1999999999998,Engineer,Doctor,Retired,1
175.07,28.0,169.0,2.0,9274.64,Engineer,Retired,Engineer,0
302.82,36.0,175.0,1.0,9384.54,Engineer,Doctor,Engineer,0
1647.74,67.0,52.0,1.0,1483.8400000000001,Engineer,Doctor,Retired,1
406.81,66.0,84.0,1.0,1968.3599999999997,Engineer,Retired,Retired,1
256.3,53.0,172.0,1.0,4203.05,Engineer,Retired,Retired,1
80.95999999999998,19.0,97.0,1.0,959.9400000000005,Doctor,Retired,Student,2
95.78,22.0,27.0,1.0,271.6400000000003,Engineer,Retired,Student,2
379.54,41.0,118.0,1.0,12571.76,Doctor,Engineer,Doctor,0
903.19,22.0,65.0,1.0,8627.08,Engineer,Retired,Student,0
142.19,18.0,27.0,4.0,524.46,Engineer,Engineer,Student,2
847.45,28.0,175.0,1.0,422.3199999999997,Engineer,Engineer,Student,2
295.18,66.0,31.0,1.0,12961.530000000002,Doctor,Engineer,Doctor,0
18.45999999999998,68.0,213.0,1.0,6381.6,Engineer,Engineer,Retired,1
603.23,28.0,47.999999999999986,1.0,117.97999999999956,Engineer,Engineer,Student,2
54.5,57.0,147.0,1.0,1715.2200000000003,Doctor,Engineer,Retired,1
414.77,29.0,274.0,1.0,5599.81,Engineer,Retired,Doctor,2
886.19,61.0,69.0,1.0,7904.24,Engineer,Engineer,Retired,1
440.03,49.0,88.0,1.0,1490.44,Engineer,Retired,Engineer,1
35.45999999999998,56.0,285.0,1.0,1532.7200000000003,Engineer,Doctor,Retired,1
76.38999999999996,18.0,219.0,1.0,5976.0,Engineer,Engineer,Student,2
595.91,19.0,162.0,1.0,1673.7600000000002,Doctor,Doctor,Student,2
6.029999999999973,76.0,70.0,1.0,3290.72,Engineer,Engineer,Retired,1
249.34,26.0,197.0,1.0,3030.97,Engineer,Doctor,Engineer,2
421.52,20.0,67.0,1.0,369.8599999999997,Engineer,Engineer,Student,2
189.77,58.0,24.0,1.0,6570.36,Engineer,Engineer,Engineer,1
73.19,76.0,213.0,1.0,2264.98,Engineer,Engineer,Retired,1
188.13,75.0,198.0,1.0,5029.87,Doctor,Retired,Retired,1
30.519999999999982,62.0,122.0,1.0,12327.74,Engineer,Engineer,Doctor,0
1235.69,20.0,118.0,1.0,420.25,Doctor,Engineer,Student,2
1159.39,41.0,150.0,1.0,6499.53,Engineer,Retired,Doctor,0
170.24,62.0,133.0,1.0,5172.99,Engineer,Engineer,Retired,1
56.620000000000005,54.0,121.0,1.0,8981.1,Engineer,Engineer,Doctor,0
53.139999999999986,34.0,70.0,1.0,7915.0,Engineer,Doctor,Doctor,0
587.23,27.0,144.0,1.0,500.84000000000015,Engineer,Retired,Student,2
146.15,43.0,75.0,1.0,13784.4,Engineer,Engineer,Doctor,0
21.269999999999982,62.0,114.0,1.0,7392.79,Doctor,Retired,Retired,1
1397.59,26.0,144.0,1.0,1134.7900000000004,Doctor,Doctor,Student,2
76.01999999999998,34.0,189.0,1.0,14765.41,Doctor,Retired,Doctor,0
170.19,27.0,156.0,5.0,745.8699999999999,Doctor,Engineer,Student,2
155.51,68.0,15.0,1.0,5360.19,Engineer,Doctor,Doctor,1
135.15,72.0,50.0,1.0,5878.14,Engineer,Retired,Retired,1
39.48000000000002,56.0,38.0,1.0,5889.51,Engineer,Doctor,Retired,1
451.68,33.0,15.0,1.0,4381.54,Engineer,Retired,Engineer,2
19.110000000000014,49.0,160.0,1.0,8478.46,Doctor,Retired,Engineer,0
355.0,26.0,33.0,1.0,185.47000000000025,Doctor,Retired,Student,2
427.69,43.0,236.0,1.0,2443.54,Engineer,Doctor,Engineer,2
254.86,23.0,102.0,1.0,699.8999999999996,Engineer,Engineer,Student,2
19.480000000000018,27.0,114.0,1.0,4739.59,Engineer,Doctor,Engineer,2
190.17,49.0,265.0,1.0,12893.85,Engineer,Doctor,Doctor,0
91.38,65.0,179.0,1.0,2402.58,Engineer,Doctor,Retired,1
206.63,59.0,128.0,1.0,7626.53,Doctor,Retired,Retired,1
93.22,52.0,52.0,1.0,1014.6300000000001,Engineer,Retired,Retired,1
547.98,28.0,171.0,1.0,1358.54,Engineer,Doctor,Student,2
641.06,23.0,25.0,1.0,1602.13,Engineer,Doctor,Student,2
314.55,27.0,19.0,2.0,1105.8900000000008,Doctor,Engineer,Student,2
836.45,61.0,63.0,1.0,1731.8900000000003,Engineer,Retired,Retired,1
1095.09,29.0,52.0,1.0,8692.47,Engineer,Doctor,Engineer,0
189.45,53.0,62.0,1.0,12578.75,Doctor,Engineer,Doctor,0
91.84,67.0,80.0,1.0,1712.4099999999999,Doctor,Engineer,Retired,1
609.52,78.0,169.0,1.0,3485.03,Engineer,Doctor,Retired,1
859.3,78.0,68.0,1.0,1146.7800000000002,Doctor,Engineer,Retired,1
100.00999999999999,50.0,63.0,1.0,6393.12,Engineer,Doctor,Doctor,1
28.78000000000003,40.0,51.0,1.0,680.5500000000002,Doctor,Retired,Doctor,2
111.07999999999998,70.0,83.0,1.0,7037.34,Engineer,Retired,Doctor,1
470.96,69.0,124.0,2.0,12991.03,Doctor,Retired,Doctor,0
52.22999999999999,28.0,96.0,1.0,105.01000000000022,Doctor,Engineer,Student,2
78.62,32.0,52.0,1.0,1360.85,Engineer,Engineer,Doctor,2
47.78999999999999,25.0,37.0,1.0,1649.92,Engineer,Engineer,Student,2
333.97,52.0,45.0,1.0,5237.36,Engineer,Engineer,Doctor,1
30.870000000000005,33.0,295.0,1.0,14348.65,Engineer,Doctor,Doctor,0
710.43,67.0,115.0,1.0,5625.55,Engineer,Retired,Retired,1
220.23,41.0,47.999999999999986,1.0,3438.02,Engineer,Doctor,Engineer,2
27.28000000000003,29.0,96.0,1.0,10668.24,Engineer,Doctor,Doctor,0
101.51999999999998,49.0,98.0,1.0,2018.9,Engineer,Doctor,Engineer,1
162.65,59.0,147.0,1.0,9500.95,Engineer,Doctor,Engineer,0
10.519999999999982,55.0,30.0,1.0,2472.99,Engineer,Doctor,Retired,1
270.72,38.0,37.0,1.0,6522.47,Engineer,Engineer,Doctor,0
202.34,20.0,134.0,1.0,1223.4499999999998,Engineer,Retired,Student,2
247.58,39.0,152.0,1.0,778.7399999999998,Engineer,Doctor,Engineer,2
686.17,61.0,96.0,1.0,2246.15,Engineer,Doctor,Retired,1
359.65,25.0,289.0,1.0,219.52999999999975,Doctor,Retired,Student,2
109.91,38.0,90.0,1.0,12896.06,Engineer,Engineer,Doctor,0
215.72,30.0,137.0,1.0,8697.11,Doctor,Engineer,Engineer,0
490.76,66.0,156.0,1.0,6414.11,Engineer,Retired,Retired,1
224.28,64.0,68.0,1.0,5767.51,Engineer,Retired,Retired,1
614.03,68.0,51.0,1.0,2815.86,Engineer,Doctor,Retired,1
608.79,55.0,157.0,1.0,2991.17,Engineer,Retired,Engineer,1
186.55,48.0,288.0,1.0,224.64999999999964,Engineer,Engineer,Engineer,2
840.1600000000001,20.0,68.0,1.0,1236.7600000000002,Doctor,Engineer,Student,2
203.34,60.0,66.0,1.0,13586.99,Engineer,Doctor,Doctor,0
90.88,26.0,284.0,1.0,7117.35,Engineer,Doctor,Engineer,0
60.110000000000014,61.0,122.0,1.0,7235.87,Doctor,Engineer,Retired,1
393.92,72.0,47.0,1.0,7318.64,Engineer,Engineer,Retired,1
19.389999999999986,43.0,45.0,1.0,9847.6,Engineer,Doctor,Doctor,0
557.41,80.0,49.0,1.0,2968.75,Doctor,Retired,Retired,1
57.07000000000002,31.0,99.0,1.0,9323.71,Doctor,Retired,Doctor,0
395.27,18.0,167.0,1.0,1764.08,Doctor,Retired,Student,2
289.05,75.0,116.0,1.0,5683.49,Engineer,Doctor,Retired,1
46.110000000000014,33.0,233.0,1.0,5225.73,Engineer,Retired,Doctor,2
335.5,63.0,47.0,1.0,6445.4,Engineer,Doctor,Retired,1
388.07,24.0,68.0,1.0,289.71000000000004,Engineer,Retired,Student,2
520.86,51.0,66.0,1.0,9200.74,Doctor,Retired,Engineer,0
787.41,25.0,39.0,1.0,300.8699999999999,Engineer,Retired,Student,2
31.69999999999999,48.0,121.0,1.0,743.8999999999996,Doctor,Doctor,Doctor,1
22.30000000000001,21.0,90.0,1.0,1200.35,Engineer,Doctor,Student,2
203.12,56.0,181.0,1.0,1562.3900000000003,Engineer,Doctor,Retired,1
315.94,49.0,172.0,1.0,7719.71,Doctor,Engineer,Doctor,0
192.23,54.0,39.0,3.0,2610.67,Engineer,Retired,Engineer,1
1510.71,66.0,51.0,1.0,2060.02,Engineer,Retired,Retired,1
0.2599999999999909,20.0,173.0,1.0,1833.67,Engineer,Retired,Student,2
210.77,71.0,161.0,1.0,5396.65,Engineer,Doctor,Retired,1
406.65,57.0,107.0,1.0,12995.7,Engineer,Doctor,Doctor,0
422.9,40.0,111.0,1.0,7616.43,Engineer,Doctor,Engineer,0
20.620000000000005,35.0,225.0,1.0,12500.8,Doctor,Doctor,Doctor,0
174.39,19.0,36.0,1.0,1127.0800000000004,Engineer,Doctor,Student,2
7.860000000000014,76.0,91.0,1.0,3621.98,Doctor,Engineer,Retired,1
61.97999999999996,49.0,44.0,1.0,5212.28,Engineer,Retired,Engineer,1
54.849999999999994,58.0,40.000000000000014,1.0,2727.45,Doctor,Engineer,Retired,1
204.7,49.0,95.0,5.0,5117.03,Engineer,Engineer,Doctor,1
16.55000000000001,26.0,159.0,1.0,6089.79,Engineer,Engineer,Engineer,2
91.32,58.0,77.0,1.0,2618.1,Engineer,Engineer,Engineer,1
195.49,31.0,212.0,1.0,11988.12,Engineer,Doctor,Doctor,0
49.620000000000005,55.0,111.0,1.0,3841.42,Engineer,Doctor,Engineer,1
487.16,28.0,84.0,1.0,321.21000000000004,Doctor,Engineer,Student,2
405.6,37.0,44.0,1.0,9754.73,Engineer,Retired,Engineer,0
512.95,57.0,143.0,1.0,9584.52,Engineer,Engineer,Engineer,0
345.94,31.0,163.0,1.0,7624.56,Engineer,Doctor,Doctor,0
356.56,47.0,52.0,1.0,2485.73,Engineer,Retired,Engineer,1
10.310000000000002,36.0,280.0,1.0,2137.9,Engineer,Retired,Engineer,2
211.69,30.0,111.0,1.0,6412.85,Engineer,Engineer,Doctor,0
221.49,23.0,196.0,1.0,707.25,Doctor,Engineer,Student,2
278.23,48.0,83.0,1.0,8300.54,Engineer,Retired,Engineer,0
116.88,45.0,263.0,1.0,7717.34,Engineer,Doctor,Doctor,0
328.77,39.0,247.0,1.0,6967.03,Doctor,Retired,Doctor,0
77.53,54.0,55.0,1.0,5158.6,Engineer,Engineer,Retired,1
421.74,67.0,103.0,1.0,12031.14,Engineer,Retired,Doctor,0
313.69,73.0,152.0,1.0,7093.68,Engineer,Engineer,Retired,1
411.72,29.0,153.0,1.0,8539.86,Engineer,Engineer,Doctor,0
508.73,59.0,89.0,1.0,7640.57,Engineer,Engineer,Retired,1
153.08,24.0,201.0,1.0,1292.21,Engineer,Doctor,Student,2
23.00999999999999,63.0,166.0,1.0,5958.75,Engineer,Engineer,Retired,1
69.28,25.0,129.0,1.0,708.7399999999998,Engineer,Retired,Student,2
51.25000000000003,28.0,66.0,1.0,1744.4,Doctor,Engineer,Student,2
407.65,25.0,263.0,1.0,273.77999999999975,Engineer,Doctor,Student,2
459.25,25.0,59.0,1.0,130.76000000000022,Engineer,Engineer,Student,2
301.56,49.0,118.0,1.0,10389.6,Engineer,Engineer,Doctor,0
17.670000000000016,63.0,91.0,1.0,1048.1800000000003,Engineer,Retired,Doctor,1
5.2900000000000205,32.0,132.0,1.0,12896.68,Doctor,Retired,Doctor,0
401.37,43.0,251.0,1.0,8208.54,Engineer,Engineer,Engineer,0
145.4,38.0,24.0,1.0,5244.49,Engineer,Retired,Engineer,2
556.34,37.0,46.0,1.0,11935.14,Engineer,Retired,Doctor,0
34.31,24.0,251.0,1.0,1484.7600000000002,Engineer,Doctor,Student,2
780.59,23.0,145.0,1.0,6513.34,Doctor,Retired,Student,2
282.65,35.0,161.0,1.0,13801.15,Engineer,Doctor,Doctor,0
305.27,68.0,147.0,1.0,12958.65,Engineer,Retired,Doctor,0
185.81,32.0,116.0,1.0,9588.71,Engineer,Retired,Doctor,0
66.00999999999999,49.0,179.0,1.0,3475.99,Engineer,Retired,Engineer,1
447.95,29.0,75.0,1.0,7544.4,Engineer,Engineer,Engineer,0
279.3,19.0,47.999999999999986,1.0,1193.6099999999992,Engineer,Doctor,Student,2
26.75,33.0,27.0,1.0,12063.77,Engineer,Retired,Doctor,0
611.15,27.0,121.0,1.0,892.8299999999999,Engineer,Doctor,Student,2
275.2,54.0,81.0,1.0,1230.12,Engineer,Retired,Engineer,1
427.79,18.0,189.0,1.0,1479.67,Engineer,Engineer,Student,2
469.13,54.0,139.0,1.0,1265.2799999999997,Doctor,Doctor,Doctor,1
102.81,76.0,47.0,1.0,3228.87,Engineer,Engineer,Retired,1
22.610000000000014,19.0,145.0,1.0,1111.67,Engineer,Retired,Student,2
68.28,56.0,293.0,1.0,3213.16,Engineer,Retired,Engineer,1
33.64999999999998,63.0,146.0,1.0,12719.93,Doctor,Retired,Doctor,0
362.68,63.0,137.0,1.0,2040.77,Doctor,Doctor,Retired,1
73.23000000000002,20.0,172.0,1.0,1309.85,Engineer,Engineer,Student,2
654.49,25.0,104.0,1.0,164.60999999999967,Doctor,Retired,Student,2
18.560000000000002,49.0,161.0,1.0,4230.37,Doctor,Engineer,Engineer,1
389.05,27.0,41.0,1.0,761.0,Engineer,Doctor,Student,2
7.3799999999999955,67.0,105.0,1.0,2923.83,Engineer,Retired,Retired,1
109.48000000000002,61.0,93.0,1.0,7372.47,Engineer,Retired,Retired,1
66.91,39.0,85.0,1.0,871.1000000000004,Engineer,Doctor,Doctor,2
335.48,45.0,155.0,1.0,3023.16,Engineer,Engineer,Engineer,1
38.139999999999986,19.0,174.0,1.0,1119.21,Engineer,Retired,Student,2
1076.98,60.0,173.0,1.0,11833.73,Engineer,Engineer,Doctor,0
360.02,68.0,68.0,1.0,6400.59,Engineer,Retired,Retired,1
567.71,63.0,80.0,1.0,13884.24,Engineer,Retired,Doctor,0
